Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG04SP030000S310,2021.09,16499,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04SP030000S310,2021.12,17567,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04SP030000S310,2022.03,17701,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04SP030000S310,2022.06,18039,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04SP030000S310,2022.09,18268,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04SP030000S310,2022.12,17889,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04SP030000S310,2023.03,18343,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04SP030000S310,2023.06,18766,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,31,Central government institutions,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04SP030000S321,2016.06,1407,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG04SP030000S321,2016.09,1408,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG04SP030000S321,2016.12,1437,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04SP030000S321,2017.03,1452,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04SP030000S321,2017.06,1473,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04SP030000S321,2017.09,1510,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04SP030000S321,2017.12,1528,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04SP030000S321,2018.03,1556,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04SP030000S321,2018.06,1618,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04SP030000S321,2018.09,1589,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04SP030000S321,2018.12,1597,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04SP030000S321,2019.03,1651,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04SP030000S321,2019.06,1709,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04SP030000S321,2019.09,1743,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04SP030000S321,2019.12,1778,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04SP030000S321,2020.03,1784,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04SP030000S321,2020.06,1772,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04SP030000S321,2020.09,1800,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04SP030000S321,2020.12,1818,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04SP030000S321,2021.03,1856,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04SP030000S321,2021.06,1867,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04SP030000S321,2021.09,1915,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04SP030000S321,2021.12,1981,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04SP030000S321,2022.03,2027,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04SP030000S321,2022.06,2132,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04SP030000S321,2022.09,2203,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04SP030000S321,2022.12,2268,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04SP030000S321,2023.03,2344,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04SP030000S321,2023.06,2394,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,32,Local government institutions,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04SP030000S400,2016.06,719,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG04SP030000S400,2016.09,729,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG04SP030000S400,2016.12,741,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04SP030000S400,2017.03,756,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04SP030000S400,2017.06,773,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04SP030000S400,2017.09,787,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04SP030000S400,2017.12,795,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04SP030000S400,2018.03,800,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04SP030000S400,2018.06,800,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04SP030000S400,2018.09,805,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04SP030000S400,2018.12,814,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04SP030000S400,2019.03,827,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04SP030000S400,2019.06,844,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04SP030000S400,2019.09,852,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04SP030000S400,2019.12,851,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04SP030000S400,2020.03,819,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04SP030000S400,2020.06,631,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04SP030000S400,2020.09,757,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04SP030000S400,2020.12,824,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04SP030000S400,2021.03,853,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04SP030000S400,2021.06,902,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04SP030000S400,2021.09,882,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04SP030000S400,2021.12,933,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04SP030000S400,2022.03,966,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04SP030000S400,2022.06,960,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04SP030000S400,2022.09,960,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04SP030000S400,2022.12,967,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04SP030000S400,2023.03,980,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04SP030000S400,2023.06,999,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,4,Non-profit institutions serving households,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04SP030000S500,2016.06,37611,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG04SP030000S500,2016.09,38181,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG04SP030000S500,2016.12,38781,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04SP030000S500,2017.03,39776,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04SP030000S500,2017.06,40133,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04SP030000S500,2017.09,40610,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04SP030000S500,2017.12,41366,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04SP030000S500,2018.03,41760,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04SP030000S500,2018.06,42560,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04SP030000S500,2018.09,43288,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04SP030000S500,2018.12,43976,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04SP030000S500,2019.03,44047,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04SP030000S500,2019.06,44706,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04SP030000S500,2019.09,45249,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04SP030000S500,2019.12,45787,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04SP030000S500,2020.03,45623,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04SP030000S500,2020.06,40322,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04SP030000S500,2020.09,46004,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04SP030000S500,2020.12,47224,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04SP030000S500,2021.03,49957,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04SP030000S500,2021.06,50404,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04SP030000S500,2021.09,47391,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04SP030000S500,2021.12,50765,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04SP030000S500,2022.03,53732,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04SP030000S500,2022.06,53479,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04SP030000S500,2022.09,54539,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04SP030000S500,2022.12,55859,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04SP030000S500,2023.03,57375,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04SP030000S500,2023.06,58205,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,P03,Final consumption expenditure,,,5,Households,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04SD040000S600,2016.06,-1924,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG04SD040000S600,2016.09,-2113,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG04SD040000S600,2016.12,-1925,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04SD040000S600,2017.03,-2536,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04SD040000S600,2017.06,-2178,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04SD040000S600,2017.09,-2846,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04SD040000S600,2017.12,-3009,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04SD040000S600,2018.03,-2687,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04SD040000S600,2018.06,-2828,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04SD040000S600,2018.09,-2684,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04SD040000S600,2018.12,-2794,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04SD040000S600,2019.03,-2462,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04SD040000S600,2019.06,-2235,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG04SD040000S600,2019.09,-2039,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG04SD040000S600,2019.12,-1728,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG04SD040000S600,2020.03,-1684,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG04SD040000S600,2020.06,-1242,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG04SD040000S600,2020.09,-1443,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG04SD040000S600,2020.12,-1233,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG04SD040000S600,2021.03,-1991,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG04SD040000S600,2021.06,-2046,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG04SD040000S600,2021.09,-2058,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG04SD040000S600,2021.12,-2405,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG04SD040000S600,2022.03,-2517,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG04SD040000S600,2022.06,-2813,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG04SD040000S600,2022.09,-2663,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG04SD040000S600,2022.12,-3101,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG04SD040000S600,2023.03,-2402,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG04SD040000S600,2023.06,-2823,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D04,"Investment income from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG04SD075000S600,2016.06,93,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG04SD075000S600,2016.09,-193,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG04SD075000S600,2016.12,21,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG04SD075000S600,2017.03,-144,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG04SD075000S600,2017.06,-150,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG04SD075000S600,2017.09,-164,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG04SD075000S600,2017.12,-74,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG04SD075000S600,2018.03,-336,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG04SD075000S600,2018.06,-212,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG04SD075000S600,2018.09,-274,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG04SD075000S600,2018.12,-59,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG04SD075000S600,2019.03,-33,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG04SD075000S600,2019.06,-26,Experimental,Dollars,6,S,Consolidated accounts - table 1.2,D075,"Current transfers from the rest of the world, net",,,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,6
